  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      6.2799E-03      1.1140E+00      1.0395E+00      1.2847E+00      5.3992E-03      7.7054E+01      1.0087E+02      1.0000E+00
      3.9986E-03      1.3672E+00      1.2862E+00      1.6349E+00      2.3671E-03      6.6768E+01      1.2823E+02      1.0000E+00
      4.0303E-03      1.4026E+00      1.2430E+00      1.6489E+00      2.5560E-03      6.4846E+01      1.2560E+02      1.0000E+00
      5.2186E-03      1.0855E+00      1.0181E+00      1.2094E+00      4.8258E-03      8.7200E+01      9.5482E+01      1.0000E+00
      5.9531E-03      1.0463E+00      1.0073E+00      1.1228E+00      5.7365E-03      8.7442E+01      9.2014E+01      1.0000E+00
      6.3465E-03      1.0361E+00      1.0028E+00      1.0774E+00      6.1820E-03      8.8251E+01      9.1201E+01      1.0000E+00
      6.4714E-03      1.0318E+00      1.0013E+00      1.0512E+00      6.3914E-03      8.9264E+01      9.0736E+01      1.0000E+00
      6.3465E-03      1.0361E+00      1.0028E+00      1.0774E+00      6.1820E-03      8.8251E+01      9.1201E+01      1.0000E+00
      5.9531E-03      1.0463E+00      1.0073E+00      1.1228E+00      5.7365E-03      8.7442E+01      9.2014E+01      1.0000E+00
      5.2186E-03      1.0855E+00      1.0181E+00      1.2094E+00      4.8258E-03      8.7200E+01      9.5482E+01      1.0000E+00
      4.0303E-03      1.4026E+00      1.2430E+00      1.6489E+00      2.5560E-03      6.4846E+01      1.2560E+02      1.0000E+00
      3.1331E-03      1.4146E+00      1.1541E+00      1.7766E+00      2.1357E-03      6.3118E+01      1.1204E+02      1.0000E+00
      2.9027E-03      1.3130E+00      1.2047E+00      1.5934E+00      1.9032E-03      7.4394E+01      1.2236E+02      1.0000E+00
      4.9164E-03      1.1564E+00      1.0609E+00      1.4089E+00      4.2563E-03      8.2093E+01      9.6303E+01      1.0000E+00
      6.0752E-03      1.0847E+00      1.0191E+00      1.2057E+00      5.6370E-03      8.4150E+01      9.3184E+01      1.0000E+00
      6.7020E-03      1.0541E+00      1.0057E+00      1.1106E+00      6.4035E-03      8.6408E+01      9.1514E+01      1.0000E+00
      6.9075E-03      1.0457E+00      1.0024E+00      1.0679E+00      6.7495E-03      8.8631E+01      9.1370E+01      1.0000E+00
      6.7045E-03      1.0539E+00      1.0056E+00      1.1104E+00      6.4082E-03      8.6405E+01      9.1469E+01      1.0000E+00
      6.0910E-03      1.0833E+00      1.0191E+00      1.2037E+00      5.6677E-03      8.4117E+01      9.3457E+01      1.0000E+00
      4.9822E-03      1.1489E+00      1.0603E+00      1.3975E+00      4.3823E-03      8.1819E+01      9.4805E+01      1.0000E+00
      3.0533E-03      1.2685E+00      1.1276E+00      1.6134E+00      2.1894E-03      8.0915E+01      1.1317E+02      1.0000E+00
      4.4437E-03      1.3098E+00      1.2472E+00      1.9860E+00      2.4366E-03      6.6958E+01      1.1770E+02      1.0000E+00
      5.2113E-03      1.2876E+00      1.1641E+00      1.4828E+00      4.0459E-03      5.9514E+01      1.0868E+02      1.0000E+00
      2.7411E-03      1.2096E+00      1.3011E+00      1.3687E+00      1.8137E-03      6.7400E+01      1.2883E+02      1.0000E+00
      3.2825E-03      1.2975E+00      1.0747E+00      1.6456E+00      2.4582E-03      7.4031E+01      1.0513E+02      1.0000E+00
      3.4909E-03      1.3085E+00      1.2788E+00      1.4199E+00      2.6917E-03      5.7605E+01      1.2655E+02      1.0000E+00
      3.8356E-03      1.2949E+00      1.0654E+00      1.5348E+00      3.0007E-03      7.6178E+01      1.0329E+02      1.0000E+00
      3.8068E-03      1.3496E+00      1.2735E+00      1.4763E+00      2.8526E-03      5.7820E+01      1.2656E+02      1.0000E+00
      3.9219E-03      1.2624E+00      1.0597E+00      1.4592E+00      3.1566E-03      7.5827E+01      1.0324E+02      1.0000E+00
      3.6361E-03      1.3608E+00      1.2932E+00      1.5552E+00      2.5990E-03      5.8314E+01      1.2702E+02      1.0000E+00
      3.5543E-03      1.1978E+00      1.0422E+00      1.4093E+00      2.9088E-03      7.6440E+01      1.0214E+02      1.0000E+00
      3.1777E-03      1.3191E+00      1.3877E+00      1.6360E+00      2.0522E-03      5.9817E+01      1.2993E+02      1.0000E+00
      3.0593E-03      1.2438E+00      1.1129E+00      1.5572E+00      2.1006E-03      6.5192E+01      1.0108E+02      1.0000E+00
      4.9245E-03      1.1823E+00      1.0776E+00      1.3790E+00      3.6446E-03      7.9503E+01      1.1117E+02      1.0000E+00
      3.3607E-03      1.3801E+00      1.3675E+00      1.8100E+00      2.1560E-03      5.9087E+01      1.2727E+02      1.0000E+00
      3.1895E-03      1.3545E+00      1.1668E+00      1.7674E+00      2.1541E-03      6.6405E+01      1.0474E+02      1.0000E+00
      5.1018E-03      1.1851E+00      1.1027E+00      1.3350E+00      4.5175E-03      6.7303E+01      1.0909E+02      1.0000E+00
      5.9684E-03      1.1368E+00      1.0922E+00      1.1403E+00      5.4430E-03      6.6326E+01      1.0987E+02      1.0000E+00
      4.4713E-03      1.2831E+00      1.3019E+00      1.9281E+00      3.3693E-03      7.1914E+01      1.0999E+02      1.0000E+00
      4.7693E-03      1.3286E+00      1.3534E+00      2.0369E+00      3.4961E-03      6.7359E+01      1.1095E+02      1.0000E+00
      8.4759E-03      1.4586E+00      1.1937E+00      1.6609E+00      6.6343E-03      6.4089E+01      1.1473E+02      1.0000E+00
      6.2587E-03      1.0766E+00      1.0200E+00      1.2128E+00      5.9008E-03      8.6614E+01      9.2970E+01      1.0000E+00
      4.9466E-03      1.1529E+00      1.0606E+00      1.4083E+00      4.3000E-03      8.2830E+01      9.6479E+01      1.0000E+00
      2.9064E-03      1.3123E+00      1.2055E+00      1.5931E+00      1.9077E-03      7.4375E+01      1.2238E+02      1.0000E+00
      3.1337E-03      1.4146E+00      1.1540E+00      1.7764E+00      2.1361E-03      6.3130E+01      1.1202E+02      1.0000E+00
      5.1742E-03      1.1737E+00      1.0523E+00      1.3729E+00      4.1379E-03      7.4912E+01      9.7930E+01      1.0000E+00
      2.9412E-03      1.2461E+00      1.1513E+00      1.5570E+00      1.9213E-03      7.8207E+01      1.1800E+02      1.0000E+00
      3.0971E-03      1.2988E+00      1.1511E+00      1.6592E+00      2.3000E-03      6.7188E+01      1.1377E+02      1.0000E+00
      3.5799E-03      1.2076E+00      1.1379E+00      1.4242E+00      2.8180E-03      6.8173E+01      1.1539E+02      1.0000E+00
      3.6943E-03      1.3023E+00      1.1250E+00      1.5596E+00      2.8496E-03      6.6965E+01      1.1397E+02      1.0000E+00
      3.8810E-03      1.2704E+00      1.1250E+00      1.4807E+00      3.0414E-03      6.7211E+01      1.1485E+02      1.0000E+00
      3.8810E-03      1.2704E+00      1.1250E+00      1.4807E+00      3.0414E-03      6.7211E+01      1.1485E+02      1.0000E+00
      3.6943E-03      1.3023E+00      1.1250E+00      1.5596E+00      2.8496E-03      6.6965E+01      1.1397E+02      1.0000E+00
      3.5799E-03      1.2076E+00      1.1379E+00      1.4242E+00      2.8180E-03      6.8173E+01      1.1539E+02      1.0000E+00
      3.0971E-03      1.2988E+00      1.1511E+00      1.6592E+00      2.3000E-03      6.7187E+01      1.1377E+02      1.0000E+00
      2.9412E-03      1.2461E+00      1.1513E+00      1.5570E+00      1.9213E-03      7.8206E+01      1.1800E+02      1.0000E+00
      5.1735E-03      1.1736E+00      1.0522E+00      1.3727E+00      4.1378E-03      7.4926E+01      9.7931E+01      1.0000E+00
      3.1331E-03      1.4146E+00      1.1541E+00      1.7766E+00      2.1357E-03      6.3118E+01      1.1204E+02      1.0000E+00
      2.9027E-03      1.3130E+00      1.2047E+00      1.5934E+00      1.9032E-03      7.4394E+01      1.2236E+02      1.0000E+00
      4.9164E-03      1.1564E+00      1.0609E+00      1.4089E+00      4.2563E-03      8.2093E+01      9.6302E+01      1.0000E+00
      6.0751E-03      1.0847E+00      1.0191E+00      1.2057E+00      5.6370E-03      8.4150E+01      9.3184E+01      1.0000E+00
      6.7020E-03      1.0541E+00      1.0057E+00      1.1106E+00      6.4035E-03      8.6408E+01      9.1514E+01      1.0000E+00
      6.9072E-03      1.0457E+00      1.0024E+00      1.0679E+00      6.7492E-03      8.8632E+01      9.1368E+01      1.0000E+00
      6.7020E-03      1.0541E+00      1.0057E+00      1.1106E+00      6.4035E-03      8.6408E+01      9.1514E+01      1.0000E+00
      6.0751E-03      1.0847E+00      1.0191E+00      1.2057E+00      5.6370E-03      8.4150E+01      9.3184E+01      1.0000E+00
      4.9164E-03      1.1564E+00      1.0609E+00      1.4089E+00      4.2563E-03      8.2093E+01      9.6302E+01      1.0000E+00
      2.9027E-03      1.3130E+00      1.2047E+00      1.5934E+00      1.9032E-03      7.4394E+01      1.2236E+02      1.0000E+00
      3.1331E-03      1.4146E+00      1.1541E+00      1.7766E+00      2.1357E-03      6.3118E+01      1.1204E+02      1.0000E+00
      5.1735E-03      1.1736E+00      1.0522E+00      1.3727E+00      4.1378E-03      7.4926E+01      9.7931E+01      1.0000E+00
      2.9412E-03      1.2461E+00      1.1513E+00      1.5570E+00      1.9213E-03      7.8206E+01      1.1800E+02      1.0000E+00
      3.0971E-03      1.2988E+00      1.1511E+00      1.6592E+00      2.3000E-03      6.7187E+01      1.1377E+02      1.0000E+00
      3.5799E-03      1.2076E+00      1.1379E+00      1.4242E+00      2.8180E-03      6.8173E+01      1.1539E+02      1.0000E+00
      3.6943E-03      1.3023E+00      1.1250E+00      1.5596E+00      2.8496E-03      6.6965E+01      1.1397E+02      1.0000E+00
      3.8810E-03      1.2704E+00      1.1250E+00      1.4807E+00      3.0414E-03      6.7211E+01      1.1485E+02      1.0000E+00
      3.8810E-03      1.2704E+00      1.1250E+00      1.4807E+00      3.0414E-03      6.7211E+01      1.1485E+02      1.0000E+00
      3.6943E-03      1.3023E+00      1.1250E+00      1.5596E+00      2.8496E-03      6.6965E+01      1.1397E+02      1.0000E+00
      3.5799E-03      1.2076E+00      1.1379E+00      1.4242E+00      2.8180E-03      6.8173E+01      1.1539E+02      1.0000E+00
      3.0971E-03      1.2988E+00      1.1511E+00      1.6592E+00      2.3000E-03      6.7187E+01      1.1377E+02      1.0000E+00
      2.9412E-03      1.2461E+00      1.1513E+00      1.5570E+00      1.9213E-03      7.8206E+01      1.1800E+02      1.0000E+00
      5.1735E-03      1.1736E+00      1.0522E+00      1.3727E+00      4.1378E-03      7.4926E+01      9.7931E+01      1.0000E+00
      3.1331E-03      1.4146E+00      1.1541E+00      1.7766E+00      2.1357E-03      6.3118E+01      1.1204E+02      1.0000E+00
      2.9027E-03      1.3130E+00      1.2047E+00      1.5934E+00      1.9032E-03      7.4394E+01      1.2236E+02      1.0000E+00
      4.9164E-03      1.1564E+00      1.0609E+00      1.4089E+00      4.2563E-03      8.2093E+01      9.6302E+01      1.0000E+00
      6.0751E-03      1.0847E+00      1.0191E+00      1.2057E+00      5.6370E-03      8.4151E+01      9.3184E+01      1.0000E+00
      6.7020E-03      1.0541E+00      1.0057E+00      1.1106E+00      6.4035E-03      8.6408E+01      9.1514E+01      1.0000E+00
      6.9072E-03      1.0457E+00      1.0024E+00      1.0679E+00      6.7492E-03      8.8631E+01      9.1369E+01      1.0000E+00
      6.7020E-03      1.0541E+00      1.0057E+00      1.1106E+00      6.4035E-03      8.6408E+01      9.1514E+01      1.0000E+00
      6.0752E-03      1.0847E+00      1.0191E+00      1.2057E+00      5.6370E-03      8.4150E+01      9.3184E+01      1.0000E+00
      4.9164E-03      1.1564E+00      1.0609E+00      1.4089E+00      4.2563E-03      8.2093E+01      9.6303E+01      1.0000E+00
      2.9027E-03      1.3130E+00      1.2047E+00      1.5934E+00      1.9032E-03      7.4394E+01      1.2236E+02      1.0000E+00
      3.1331E-03      1.4146E+00      1.1541E+00      1.7766E+00      2.1357E-03      6.3118E+01      1.1204E+02      1.0000E+00
      5.1735E-03      1.1736E+00      1.0522E+00      1.3727E+00      4.1378E-03      7.4926E+01      9.7931E+01      1.0000E+00
      2.9412E-03      1.2461E+00      1.1513E+00      1.5570E+00      1.9213E-03      7.8206E+01      1.1800E+02      1.0000E+00
      3.0971E-03      1.2988E+00      1.1511E+00      1.6592E+00      2.3000E-03      6.7187E+01      1.1377E+02      1.0000E+00
      3.5799E-03      1.2076E+00      1.1379E+00      1.4242E+00      2.8180E-03      6.8173E+01      1.1539E+02      1.0000E+00
      3.6943E-03      1.3023E+00      1.1250E+00      1.5596E+00      2.8496E-03      6.6965E+01      1.1397E+02      1.0000E+00
      3.8810E-03      1.2704E+00      1.1250E+00      1.4807E+00      3.0414E-03      6.7211E+01      1.1485E+02      1.0000E+00
      3.8810E-03      1.2704E+00      1.1250E+00      1.4807E+00      3.0414E-03      6.7211E+01      1.1485E+02      1.0000E+00
      3.6943E-03      1.3023E+00      1.1250E+00      1.5596E+00      2.8496E-03      6.6965E+01      1.1397E+02      1.0000E+00
      3.5799E-03      1.2076E+00      1.1379E+00      1.4242E+00      2.8180E-03      6.8173E+01      1.1539E+02      1.0000E+00
      3.0971E-03      1.2988E+00      1.1511E+00      1.6592E+00      2.3000E-03      6.7187E+01      1.1377E+02      1.0000E+00
      2.9412E-03      1.2461E+00      1.1513E+00      1.5570E+00      1.9213E-03      7.8206E+01      1.1800E+02      1.0000E+00
      5.1735E-03      1.1736E+00      1.0522E+00      1.3727E+00      4.1378E-03      7.4926E+01      9.7931E+01      1.0000E+00
