  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9998E+01      9.0002E+01      1.0000E+00
      3.6011E-03      1.0001E+00      1.0000E+00      1.0003E+00      3.6007E-03      8.9982E+01      9.0013E+01      1.0000E+00
      3.6057E-03      1.0007E+00      1.0000E+00      1.0013E+00      3.6031E-03      8.9889E+01      9.0073E+01      1.0000E+00
      3.6127E-03      1.0026E+00      1.0000E+00      1.0049E+00      3.6010E-03      8.9539E+01      9.0367E+01      1.0000E+00
      3.5748E-03      1.0061E+00      1.0006E+00      1.0230E+00      3.5325E-03      8.8625E+01      9.1438E+01      1.0000E+00
      3.2462E-03      1.0557E+00      1.0051E+00      1.1055E+00      3.1577E-03      8.8497E+01      9.1686E+01      1.0000E+00
      2.6199E-03      1.1438E+00      1.0357E+00      1.2999E+00      2.5411E-03      8.7052E+01      9.4429E+01      1.0000E+00
      3.4764E-03      1.0371E+00      1.0039E+00      1.0893E+00      3.3824E-03      8.8068E+01      9.1135E+01      1.0000E+00
      3.5291E-03      1.0151E+00      1.0007E+00      1.0369E+00      3.4934E-03      8.9396E+01      9.0535E+01      1.0000E+00
      3.5799E-03      1.0041E+00      1.0000E+00      1.0097E+00      3.5717E-03      8.9870E+01      9.0174E+01      1.0000E+00
      3.5978E-03      1.0008E+00      1.0000E+00      1.0016E+00      3.5969E-03      8.9963E+01      9.0051E+01      1.0000E+00
      3.6004E-03      1.0001E+00      1.0000E+00      1.0003E+00      3.5999E-03      8.9978E+01      9.0015E+01      1.0000E+00
      3.6002E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9994E+01      9.0003E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6002E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9997E+01      9.0003E+01      1.0000E+00
      3.6014E-03      1.0001E+00      1.0000E+00      1.0003E+00      3.6011E-03      8.9977E+01      9.0020E+01      1.0000E+00
      3.6076E-03      1.0008E+00      1.0000E+00      1.0017E+00      3.6058E-03      8.9874E+01      9.0104E+01      1.0000E+00
      3.6293E-03      1.0032E+00      1.0000E+00      1.0065E+00      3.6184E-03      8.9494E+01      9.0341E+01      1.0000E+00
      3.6833E-03      1.0121E+00      1.0006E+00      1.0213E+00      3.6223E-03      8.8140E+01      9.1165E+01      1.0000E+00
      3.8575E-03      1.1057E+00      1.0268E+00      1.2312E+00      3.3840E-03      7.7818E+01      9.9716E+01      1.0000E+00
      2.1710E-03      1.4439E+00      1.2029E+00      1.5886E+00      1.4684E-03      6.4435E+01      1.2330E+02      1.0000E+00
      3.2402E-03      1.0523E+00      1.0096E+00      1.1409E+00      3.1278E-03      8.7437E+01      9.2463E+01      1.0000E+00
      3.4409E-03      1.0233E+00      1.0015E+00      1.0556E+00      3.3921E-03      8.9258E+01      9.0844E+01      1.0000E+00
      3.5690E-03      1.0058E+00      1.0001E+00      1.0120E+00      3.5631E-03      8.9714E+01      9.0217E+01      1.0000E+00
      3.6020E-03      1.0011E+00      1.0000E+00      1.0025E+00      3.5982E-03      8.9801E+01      9.0150E+01      1.0000E+00
      3.6024E-03      1.0002E+00      1.0000E+00      1.0005E+00      3.6007E-03      8.9926E+01      9.0049E+01      1.0000E+00
      3.6006E-03      1.0001E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9983E+01      9.0011E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      3.6003E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9993E+01      9.0005E+01      1.0000E+00
      3.6017E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6014E-03      8.9968E+01      9.0028E+01      1.0000E+00
      3.6068E-03      1.0009E+00      1.0000E+00      1.0017E+00      3.6052E-03      8.9895E+01      9.0122E+01      1.0000E+00
      3.6223E-03      1.0041E+00      1.0000E+00      1.0068E+00      3.6101E-03      8.9713E+01      9.0396E+01      1.0000E+00
      3.6832E-03      1.0120E+00      1.0002E+00      1.0212E+00      3.6197E-03      8.9004E+01      9.0981E+01      1.0000E+00
      4.0557E-03      1.0761E+00      1.0157E+00      1.1561E+00      3.6023E-03      7.9963E+01      9.5173E+01      1.0000E+00
      2.8423E-03      1.0992E+00      1.0223E+00      1.2345E+00      2.6254E-03      8.7241E+01      9.5649E+01      1.0000E+00
      3.3596E-03      1.0410E+00      1.0024E+00      1.0705E+00      3.2910E-03      8.8659E+01      9.1065E+01      1.0000E+00
      3.5985E-03      1.0055E+00      1.0003E+00      1.0159E+00      3.5745E-03      8.8868E+01      9.1036E+01      1.0000E+00
      3.6149E-03      1.0014E+00      1.0000E+00      1.0033E+00      3.6051E-03      8.9518E+01      9.0356E+01      1.0000E+00
      3.6067E-03      1.0007E+00      1.0000E+00      1.0013E+00      3.6032E-03      8.9831E+01      9.0117E+01      1.0000E+00
      3.6018E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6008E-03      8.9956E+01      9.0029E+01      1.0000E+00
      3.6003E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6001E-03      8.9992E+01      9.0005E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6007E-03      1.0001E+00      1.0000E+00      1.0001E+00      3.6004E-03      8.9983E+01      9.0011E+01      1.0000E+00
      3.6030E-03      1.0003E+00      1.0000E+00      1.0006E+00      3.6019E-03      8.9931E+01      9.0052E+01      1.0000E+00
      3.6070E-03      1.0003E+00      1.0000E+00      1.0008E+00      3.6061E-03      8.9836E+01      9.0167E+01      1.0000E+00
      3.5946E-03      1.0031E+00      1.0000E+00      1.0078E+00      3.5774E-03      8.9556E+01      9.0340E+01      1.0000E+00
      3.5261E-03      1.0139E+00      1.0011E+00      1.0433E+00      3.4442E-03      8.8473E+01      9.1763E+01      1.0000E+00
      3.3564E-03      1.0319E+00      1.0073E+00      1.1084E+00      3.1836E-03      8.6357E+01      9.4255E+01      1.0000E+00
      2.1986E-03      1.4187E+00      1.2454E+00      1.6533E+00      1.3935E-03      6.4322E+01      1.2589E+02      1.0000E+00
      3.7866E-03      1.0720E+00      1.0173E+00      1.1669E+00      3.4219E-03      7.9957E+01      9.7579E+01      1.0000E+00
      3.6463E-03      1.0060E+00      1.0003E+00      1.0112E+00      3.6228E-03      8.8727E+01      9.0939E+01      1.0000E+00
      3.6317E-03      1.0021E+00      1.0001E+00      1.0040E+00      3.6213E-03      8.9299E+01      9.0548E+01      1.0000E+00
      3.6153E-03      1.0016E+00      1.0000E+00      1.0030E+00      3.6084E-03      8.9651E+01      9.0247E+01      1.0000E+00
      3.6042E-03      1.0004E+00      1.0000E+00      1.0009E+00      3.6022E-03      8.9902E+01      9.0066E+01      1.0000E+00
      3.6008E-03      1.0001E+00      1.0000E+00      1.0002E+00      3.6004E-03      8.9980E+01      9.0013E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6005E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9988E+01      9.0008E+01      1.0000E+00
      3.6020E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6010E-03      8.9952E+01      9.0032E+01      1.0000E+00
      3.6064E-03      1.0005E+00      1.0000E+00      1.0010E+00      3.6038E-03      8.9849E+01      9.0110E+01      1.0000E+00
      3.6136E-03      1.0008E+00      1.0000E+00      1.0016E+00      3.6084E-03      8.9629E+01      9.0295E+01      1.0000E+00
      3.5989E-03      1.0030E+00      1.0001E+00      1.0082E+00      3.5901E-03      8.9266E+01      9.0730E+01      1.0000E+00
      3.3710E-03      1.0366E+00      1.0021E+00      1.0664E+00      3.2717E-03      8.8536E+01      9.1942E+01      1.0000E+00
      2.8646E-03      1.0870E+00      1.0191E+00      1.2150E+00      2.6066E-03      8.6442E+01      9.7210E+01      1.0000E+00
      3.5907E-03      1.1026E+00      1.0318E+00      1.2560E+00      3.1287E-03      7.8307E+01      9.9708E+01      1.0000E+00
      3.6072E-03      1.0102E+00      1.0003E+00      1.0227E+00      3.5492E-03      8.8661E+01      9.0547E+01      1.0000E+00
      3.6676E-03      1.0065E+00      1.0003E+00      1.0115E+00      3.6388E-03      8.8521E+01      9.1102E+01      1.0000E+00
      3.6277E-03      1.0023E+00      1.0001E+00      1.0048E+00      3.6180E-03      8.9433E+01      9.0429E+01      1.0000E+00
      3.6084E-03      1.0007E+00      1.0000E+00      1.0015E+00      3.6051E-03      8.9818E+01      9.0133E+01      1.0000E+00
      3.6021E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6011E-03      8.9950E+01      9.0034E+01      1.0000E+00
      3.6005E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9988E+01      9.0008E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6005E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9988E+01      9.0008E+01      1.0000E+00
      3.6019E-03      1.0002E+00      1.0000E+00      1.0003E+00      3.6008E-03      8.9952E+01      9.0031E+01      1.0000E+00
      3.6061E-03      1.0005E+00      1.0000E+00      1.0010E+00      3.6031E-03      8.9854E+01      9.0103E+01      1.0000E+00
      3.6146E-03      1.0011E+00      1.0000E+00      1.0019E+00      3.6091E-03      8.9661E+01      9.0262E+01      1.0000E+00
      3.6201E-03      1.0007E+00      1.0000E+00      1.0010E+00      3.6181E-03      8.9532E+01      9.0465E+01      1.0000E+00
      3.6129E-03      1.0061E+00      1.0001E+00      1.0115E+00      3.5996E-03      8.9415E+01      9.0754E+01      1.0000E+00
      3.7287E-03      1.0579E+00      1.0128E+00      1.1423E+00      3.4114E-03      8.1482E+01      9.6163E+01      1.0000E+00
      2.1885E-03      1.4094E+00      1.2689E+00      1.6557E+00      1.3696E-03      6.3743E+01      1.2710E+02      1.0000E+00
      2.4036E-03      1.3745E+00      1.2675E+00      1.6756E+00      1.4460E-03      6.6620E+01      1.2675E+02      1.0000E+00
      3.9645E-03      1.0729E+00      1.0160E+00      1.1353E+00      3.6072E-03      7.9997E+01      9.6672E+01      1.0000E+00
      3.6811E-03      1.0047E+00      1.0003E+00      1.0113E+00      3.6561E-03      8.8881E+01      9.1384E+01      1.0000E+00
      3.6340E-03      1.0014E+00      1.0001E+00      1.0035E+00      3.6298E-03      8.9404E+01      9.0619E+01      1.0000E+00
      3.6161E-03      1.0011E+00      1.0000E+00      1.0022E+00      3.6108E-03      8.9654E+01      9.0263E+01      1.0000E+00
      3.6059E-03      1.0005E+00      1.0000E+00      1.0009E+00      3.6031E-03      8.9862E+01      9.0096E+01      1.0000E+00
      3.6018E-03      1.0002E+00      1.0000E+00      1.0003E+00      3.6008E-03      8.9955E+01      9.0029E+01      1.0000E+00
      3.6004E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9988E+01      9.0007E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6005E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9987E+01      9.0008E+01      1.0000E+00
      3.6021E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6008E-03      8.9948E+01      9.0033E+01      1.0000E+00
      3.6070E-03      1.0006E+00      1.0000E+00      1.0011E+00      3.6032E-03      8.9830E+01      9.0113E+01      1.0000E+00
      3.6193E-03      1.0016E+00      1.0000E+00      1.0029E+00      3.6101E-03      8.9551E+01      9.0323E+01      1.0000E+00
      3.6363E-03      1.0025E+00      1.0001E+00      1.0044E+00      3.6242E-03      8.9199E+01      9.0670E+01      1.0000E+00
      3.6376E-03      1.0015E+00      1.0002E+00      1.0040E+00      3.6301E-03      8.8986E+01      9.1024E+01      1.0000E+00
      3.5102E-03      1.0188E+00      1.0009E+00      1.0436E+00      3.4129E-03      8.8690E+01      9.1856E+01      1.0000E+00
      3.4238E-03      1.1090E+00      1.0465E+00      1.2921E+00      2.9438E-03      7.6541E+01      1.0171E+02      1.0000E+00
      3.5507E-03      1.1379E+00      1.0411E+00      1.3114E+00      3.0290E-03      7.6433E+01      1.0197E+02      1.0000E+00
      3.5527E-03      1.0182E+00      1.0006E+00      1.0396E+00      3.4456E-03      8.8297E+01      9.1749E+01      1.0000E+00
      3.6427E-03      1.0012E+00      1.0001E+00      1.0016E+00      3.6400E-03      8.9074E+01      9.0914E+01      1.0000E+00
      3.6331E-03      1.0018E+00      1.0001E+00      1.0031E+00      3.6238E-03      8.9311E+01      9.0567E+01      1.0000E+00
      3.6169E-03      1.0012E+00      1.0000E+00      1.0022E+00      3.6092E-03      8.9615E+01      9.0271E+01      1.0000E+00
      3.6061E-03      1.0004E+00      1.0000E+00      1.0009E+00      3.6029E-03      8.9854E+01      9.0096E+01      1.0000E+00
      3.6018E-03      1.0002E+00      1.0000E+00      1.0003E+00      3.6008E-03      8.9955E+01      9.0029E+01      1.0000E+00
      3.6005E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9988E+01      9.0008E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
